slug	title_en	title_te	year	director	tmdb_id	has_poster	has_synopsis	url
cameraman-gangatho-rambabu-2012	Cameraman Gangatho Rambabu		2012	Puri Jagannadh	138667	YES	YES	http://localhost:3000/movies/cameraman-gangatho-rambabu-2012
yamaho-yama-in-america-2012	Yamaho Yama: in America		2012	Y. Jitender	150036	YES	YES	http://localhost:3000/movies/yamaho-yama-in-america-2012
sangolli-rayanna-2012	Krantiveera Sangolli Rayanna	క్రాంతివీర సంగొల్లి రాయన్న	2012	Naganna	726319	YES	YES	http://localhost:3000/movies/sangolli-rayanna-2012
krantiveera-sangolli-rayanna-2012	Krantiveera Sangolli Rayanna		2012	Naganna	138096	YES	YES	http://localhost:3000/movies/krantiveera-sangolli-rayanna-2012
paagan-2012	Paagan		2012	Mohammed Aslam	146847	NO	YES	http://localhost:3000/movies/paagan-2012
nuvvekkadunte-nenakkadunta-2012	Nuvvekkadunte Nenakkadunta		2012	Subha Selvam	118469	YES	YES	http://localhost:3000/movies/nuvvekkadunte-nenakkadunta-2012
friends-book-2012	Friends Book		2012	R.P. Patnaik	114704	YES	YES	http://localhost:3000/movies/friends-book-2012
akash-2012	Akash		2012	Raj Kandukuri	114633	YES	YES	http://localhost:3000/movies/akash-2012
chaduvukovali-2012	Chaduvukovali		2012	Venu	137350	YES	YES	http://localhost:3000/movies/chaduvukovali-2012
6-2012	6 Melugu Varthigal		2012	V. Z. Durai	1199881	YES	YES	http://localhost:3000/movies/6-2012
saguni-2012	Saguni		2012	Shankar Dayal.N	67635	YES	YES	http://localhost:3000/movies/saguni-2012
rasaleela-2012	Rasaleela		2012	Majeed Maranchery	143510	YES	YES	http://localhost:3000/movies/rasaleela-2012
sudigadu-2012	Sudigadu		2012	Bhimaneni Srinivasa Rao	155738	YES	YES	http://localhost:3000/movies/sudigadu-2012
dhamarukam-2012	Dhamarukam		2012	Srinivas Reddy	145335	YES	YES	http://localhost:3000/movies/dhamarukam-2012
hero-2012	Hero		2012	Diphan	141929	YES	YES	http://localhost:3000/movies/hero-2012
devaraya-2012	Devaraya		2012	Nani Krishna	158435	YES	YES	http://localhost:3000/movies/devaraya-2012
damarukam-2012	Damarukam		2012	Srinivas Reddy	145335	YES	YES	http://localhost:3000/movies/damarukam-2012
ayyare-2012	Ayyare		2012	Sagar Chandra	104728	YES	YES	http://localhost:3000/movies/ayyare-2012
krishnam-vande-jagadgurum-2012	Krishnam Vande Jagadgurum		2012	Radha Krishna Jagarlamudi	146819	YES	YES	http://localhost:3000/movies/krishnam-vande-jagadgurum-2012
yeto-vellipoyindhi-manasu-2012	Yeto Vellipoyindhi Manasu		2012	G. V. Menon	149262	YES	YES	http://localhost:3000/movies/yeto-vellipoyindhi-manasu-2012
eega-2012	Eega		2012	S.S. Rajamouli	148265	YES	YES	http://localhost:3000/movies/eega-2012
sarocharu-2012	Sarocharu		2012	Parasuram starring Ravi Teja and Kajal Aggarwal in the lead roles	199994	YES	YES	http://localhost:3000/movies/sarocharu-2012
daruvu-2012	Daruvu		2012	Siva	152875	YES	YES	http://localhost:3000/movies/daruvu-2012
nippu-2012	Nippu		2012	Gunasekhar	104069	YES	YES	http://localhost:3000/movies/nippu-2012
lucky-2012	Lucky		2012	Hari	103012	YES	YES	http://localhost:3000/movies/lucky-2012
bodyguard-2012	Bodyguard		2012	Gopichand Malineni	83321	YES	YES	http://localhost:3000/movies/bodyguard-2012
gabbar-singh-2012	Gabbar Singh		2012	Harish Shankar	111836	YES	YES	http://localhost:3000/movies/gabbar-singh-2012
uu-kodathara-ulikki-padathara-2012	Uu Kodathara Ulikki Padathara		2012	Sekhar Raja	250649	YES	YES	http://localhost:3000/movies/uu-kodathara-ulikki-padathara-2012
nandeeswarudu-2012	Nandeeswarudu		2012	Srinu Yarajala	85116	YES	YES	http://localhost:3000/movies/nandeeswarudu-2012
dammu-2012	Dammu		2012	Boyapati Srinu	113728	YES	YES	http://localhost:3000/movies/dammu-2012
devudu-chesina-manushulu-2012	Devudu Chesina Manushulu		2012	Puri Jagannadh	199544	YES	YES	http://localhost:3000/movies/devudu-chesina-manushulu-2012
srimannarayana-2012	Srimannarayana		2012	Ravi Chavali	155719	YES	YES	http://localhost:3000/movies/srimannarayana-2012
denikaina-ready-2012	Denikaina Ready		2012	G. Nageswara Reddy	171384	YES	YES	http://localhost:3000/movies/denikaina-ready-2012
nuvva-nena-2012	Nuvva Nena		2012	P. Narayana	104869	YES	YES	http://localhost:3000/movies/nuvva-nena-2012
dhoni-2012	Dhoni		2012	Prakash Raj	117072	YES	YES	http://localhost:3000/movies/dhoni-2012
kulu-manali-2012	Kulu Manali		2012	Veerabhadram	642024	YES	YES	http://localhost:3000/movies/kulu-manali-2012
kraanthiveera-sangolli-raayanna-2012	Kraanthiveera Sangolli Raayanna		2012	B. Naganna	726319	YES	YES	http://localhost:3000/movies/kraanthiveera-sangolli-raayanna-2012
virodhi-2011	Virodhi		2011	Neelakanta	226298	YES	YES	http://localhost:3000/movies/virodhi-2011
shakti-2011	Shakti		2011	Meher Ramesh	63372	YES	YES	http://localhost:3000/movies/shakti-2011
gaganam-2011	Gaganam		2011	Radha Mohan	59900	YES	NO	http://localhost:3000/movies/gaganam-2011
dongala-mutha-2011	Dongala Mutha		2011	Ram Gopal Varma	137249	YES	YES	http://localhost:3000/movies/dongala-mutha-2011
badrinath-2011	Badrinath		2011	V.V. Vinayak	77715	YES	YES	http://localhost:3000/movies/badrinath-2011
katha-screenplay-darsakatvam-appalaraju-2011	Katha Screenplay Darsakatvam Appalaraju		2011	Ram Gopal Varma	82901	YES	YES	http://localhost:3000/movies/katha-screenplay-darsakatvam-appalaraju-2011
nitya-pellikoduku-2011	Nitya Pellikoduku		2011	Murali Krishna	77123	YES	YES	http://localhost:3000/movies/nitya-pellikoduku-2011
solo-2011	Solo		2011	Parasuram	81236	YES	YES	http://localhost:3000/movies/solo-2011
dhada-2011	Dhada		2011	Ajay Bhuyan	79819	YES	YES	http://localhost:3000/movies/dhada-2011
mogudu-2011	Mogudu		2011	Krishna Vamsi	81080	YES	YES	http://localhost:3000/movies/mogudu-2011
brahmi-gadi-katha-2011	Brahmi Gadi Katha		2011	Brahmi Gadi Katha	99350	YES	YES	http://localhost:3000/movies/brahmi-gadi-katha-2011
sri-rama-rajyam-2011	Sri Rama Rajyam		2011	Bapu	94987	YES	YES	http://localhost:3000/movies/sri-rama-rajyam-2011
mirapakay-2011	Mirapakay		2011	Harish Shankar	57736	YES	YES	http://localhost:3000/movies/mirapakay-2011
oosaravelli-2011	Oosaravelli		2011	Surender Reddy	80281	YES	YES	http://localhost:3000/movies/oosaravelli-2011
mr-perfect-2011	Mr. Perfect		2011	Dasaradh	63376	YES	YES	http://localhost:3000/movies/mr-perfect-2011
galli-kurrolu-2011	Galli Kurrolu		2011	Sai Kishore	84891	YES	YES	http://localhost:3000/movies/galli-kurrolu-2011
anaganaga-o-dheerudu-2011	Anaganaga O Dheerudu		2011	Prakash Kovelamudi	72440	YES	YES	http://localhost:3000/movies/anaganaga-o-dheerudu-2011
bejawada-2011	Bejawada		2011	Vivek Krishna	108340	YES	YES	http://localhost:3000/movies/bejawada-2011
key-2011	Key		2011	Nagendra Prasad	490839	YES	YES	http://localhost:3000/movies/key-2011
jai-bolo-telangana-2011	Jai Bolo Telangana		2011	Nimmala Shankar	308202	YES	YES	http://localhost:3000/movies/jai-bolo-telangana-2011
money-money-more-money-2011	Money Money, More Money		2011	J D Chakravarthy, Gajala, Brahmanandam, Asha Saini	137364	YES	YES	http://localhost:3000/movies/money-money-more-money-2011
golconda-high-school-2011	Golconda High School		2011	Mohana Krishna Indraganti	67677	YES	YES	http://localhost:3000/movies/golconda-high-school-2011
oh-my-friend-2011	Oh My Friend		2011	Venu Sriram	86717	YES	YES	http://localhost:3000/movies/oh-my-friend-2011
aakasame-haddu-2011	Aakasame Haddu		2011	Ravicharan Reddy	75159	YES	YES	http://localhost:3000/movies/aakasame-haddu-2011
yellow-flowers-2011	Yellow Flowers		2011	Mallikharjun	75155	YES	YES	http://localhost:3000/movies/yellow-flowers-2011
graduate-2011	Graduate		2011	Kenneth Olaf Hjellum	73210	YES	YES	http://localhost:3000/movies/graduate-2011
raaj-2011	Raaj		2011	V. N. Aditya	67676	YES	YES	http://localhost:3000/movies/raaj-2011
madatha-kaja-2011	Madatha Kaja		2011	Sathyam Bellamkonda	110901	YES	YES	http://localhost:3000/movies/madatha-kaja-2011
teen-maar-2011	Teen Maar		2011	Jayanth C. Paranjee	63377	YES	YES	http://localhost:3000/movies/teen-maar-2011
prema-kavali-2011	Prema Kavali		2011	K. Vijaya Bhaskar	99354	YES	YES	http://localhost:3000/movies/prema-kavali-2011
vara-prasad-potti-prasad-2011	Vara Prasad Potti Prasad		2011	Satya Varanasi	281883	YES	YES	http://localhost:3000/movies/vara-prasad-potti-prasad-2011
seema-tapakai-2011	Seema Tapakai		2011	G. Nageswara Reddy	82455	YES	YES	http://localhost:3000/movies/seema-tapakai-2011
lokame-kothaga-2011	Lokame Kothaga		2011	Bharath	60741	YES	YES	http://localhost:3000/movies/lokame-kothaga-2011
veera-2011	Veera		2011	Ramesh Varma	69924	YES	YES	http://localhost:3000/movies/veera-2011
veedu-theda-2011	Veedu Theda		2011	Chinni Krishna	200339	YES	YES	http://localhost:3000/movies/veedu-theda-2011
once-upon-a-warrior-2011	Once Upon a Warrior		2011	Prakash Kovelamudi	72440	YES	YES	http://localhost:3000/movies/once-upon-a-warrior-2011
kandireega-2011	Kandireega		2011	Santosh Srinivas	86712	YES	YES	http://localhost:3000/movies/kandireega-2011
kudirithe-kappu-coffee-2011	Kudirithe Kappu Coffee		2011	Ramana Salwa	99352	YES	YES	http://localhost:3000/movies/kudirithe-kappu-coffee-2011
babloo-2011	Babloo		2011	G. Ravicharan Reddy	68122	YES	YES	http://localhost:3000/movies/babloo-2011
daggaraga-dooranga-2011	Daggaraga Dooranga		2011	Ravi Chavali	70413	YES	YES	http://localhost:3000/movies/daggaraga-dooranga-2011
koffi-bar-2011	Koffi Bar		2011	Geetha Krishna	56123	YES	YES	http://localhost:3000/movies/koffi-bar-2011
manchivadu-2011	Manchivadu		2011	Lakshman	69412	YES	YES	http://localhost:3000/movies/manchivadu-2011
kodipunju-2011	Kodipunju		2011	B. V. V. Choudary	61922	YES	YES	http://localhost:3000/movies/kodipunju-2011
vankaya-fry-2011	Vankaya Fry		2011	Chandu	79412	YES	YES	http://localhost:3000/movies/vankaya-fry-2011
pranayam-2011	Pranayam		2011	Blessy	151661	YES	YES	http://localhost:3000/movies/pranayam-2011
poru-telangana-2011	Poru Telangana		2011	R. Narayana Murthy	71490	NO	YES	http://localhost:3000/movies/poru-telangana-2011
veppam-2011	Veppam	Sega	2011	Anjana Ali Khan	83829	YES	YES	http://localhost:3000/movies/veppam-2011
uppukandam-brothers-back-in-action-2011	Uppukandam Brothers Back In Action		2011	T S Suresh Babu	278159	YES	YES	http://localhost:3000/movies/uppukandam-brothers-back-in-action-2011
sadhurangam-2011	Sadhurangam		2011	Karu Pazhaniappan	112121	YES	YES	http://localhost:3000/movies/sadhurangam-2011
kshetram-2011	Kshetram		2011	T Venugopal	281951	NO	YES	http://localhost:3000/movies/kshetram-2011
sanchalanam-2011	Sanchalanam		2011	Kranthi Kumar	68412	YES	YES	http://localhost:3000/movies/sanchalanam-2011
keratam-2011	Keratam		2011	Gautham Patnaik	73385	YES	YES	http://localhost:3000/movies/keratam-2011
mugguru-2011	Mugguru		2011	V.N. Aditya	72911	YES	YES	http://localhost:3000/movies/mugguru-2011
venghai-2011	Venghai		2011	Hari	69509	YES	YES	http://localhost:3000/movies/venghai-2011
vaanam-2011	Vaanam		2011	Radha Krishna Jagarlamudi	66207	YES	YES	http://localhost:3000/movies/vaanam-2011
dil-toh-baccha-hai-ji-2011	Dil Toh Baccha Hai Ji		2011	Madhur Bhandarkar	55386	YES	YES	http://localhost:3000/movies/dil-toh-baccha-hai-ji-2011
poraali-2011	Poraali		2011	Samuthirakani	79333	YES	YES	http://localhost:3000/movies/poraali-2011
madatha-kaaja-2011	Madatha Kaaja		2011	Seetaramaraju Dantuluri	85952	NO	YES	http://localhost:3000/movies/madatha-kaaja-2011
payanam-2011	Payanam		2011	Radha Mohan	57271	YES	YES	http://localhost:3000/movies/payanam-2011
the-desire-a-journey-of-a-woman-2011	The Desire: A Journey of a Woman		2011	R Sarath	879568	YES	YES	http://localhost:3000/movies/the-desire-a-journey-of-a-woman-2011
rajanna-2011	Rajanna		2011	V. Vijayendra Prasad	200297	YES	YES	http://localhost:3000/movies/rajanna-2011
ala-modalaindi-2011	Ala Modalaindi		2011	B. V. Nandini Reddy	57010	YES	YES	http://localhost:3000/movies/ala-modalaindi-2011
aha-naa-pellanta-2011	Aha Naa Pellanta		2011	Veerabhadram	82452	YES	YES	http://localhost:3000/movies/aha-naa-pellanta-2011
dushasana-2011	Dushasana		2011	Posani Krishna Murali	70412	YES	YES	http://localhost:3000/movies/dushasana-2011
sangharshana-2011	Sangharshana		2011	Samuthirakani	87405	YES	NO	http://localhost:3000/movies/sangharshana-2011
dookudu-2011	Dookudu		2011	Sreenu Vaitla	80276	YES	YES	http://localhost:3000/movies/dookudu-2011
chattam-2011	Chattam		2011	P.A. Arun Prasad	61477	YES	YES	http://localhost:3000/movies/chattam-2011
lbw-life-before-wedding-2011	Lbw: Life Before Wedding		2011	Praveen Sattaru	85307	YES	YES	http://localhost:3000/movies/lbw-life-before-wedding-2011
wanted-2011	Wanted		2011	B. V. S. Ravi	269209	YES	YES	http://localhost:3000/movies/wanted-2011
sakthi-2011	Sakthi		2011	Meher Ramesh	63372	YES	YES	http://localhost:3000/movies/sakthi-2011
maaro-2011	Maaro		2011	Sidharth	82899	YES	YES	http://localhost:3000/movies/maaro-2011
100percent-love-2011	100% Love		2011	Sukumar	63378	YES	YES	http://localhost:3000/movies/100percent-love-2011
pilla-zamindar-2011	Pilla Zamindar		2011	Ashok G.	85818	YES	YES	http://localhost:3000/movies/pilla-zamindar-2011
parama-veera-chakra-2011	Parama Veera Chakra		2011	Dasari Narayana Rao	69927	YES	YES	http://localhost:3000/movies/parama-veera-chakra-2011
priyudu-2011	Priyudu		2011	Shravan	83849	YES	YES	http://localhost:3000/movies/priyudu-2011
cricket-girls-beer-2011	Cricket Girls & Beer		2011	Umesh Kumar	80412	YES	YES	http://localhost:3000/movies/cricket-girls-beer-2011
mangala-2011	Mangala		2011	Osho Tulasi Ram	59287	YES	YES	http://localhost:3000/movies/mangala-2011
karalu-miriyalu-2011	Karalu Miriyalu		2011	Mohan Prasad	77706	YES	YES	http://localhost:3000/movies/karalu-miriyalu-2011
nenu-naa-rakshasi-2011	Nenu Naa Rakshasi		2011	Puri Jagannadh	82909	YES	YES	http://localhost:3000/movies/nenu-naa-rakshasi-2011
nuvvila-2011	Nuvvila		2011	Ravi Babu	82201	YES	YES	http://localhost:3000/movies/nuvvila-2011
panjaa-2011	Panjaa		2011	Vishnuvardhan	80539	YES	YES	http://localhost:3000/movies/panjaa-2011
its-my-love-story-2011	It's My Love Story		2011	Madhura Sridhar Reddy	117655	YES	YES	http://localhost:3000/movies/its-my-love-story-2011
vastadu-naa-raju-2011	Vastadu Naa Raju		2011	Hemant Madhukar	79820	YES	YES	http://localhost:3000/movies/vastadu-naa-raju-2011
panchakshari-2010	Panchakshari		2010	V. Samudra	308283	YES	YES	http://localhost:3000/movies/panchakshari-2010
rakta-charitra-2-2010	Rakta Charitra 2		2010	Vivek Oberoi, Sudeep, Radhika Apte	55808	YES	YES	http://localhost:3000/movies/rakta-charitra-2-2010
om-shanti-2010	Om Shanti		2010	Prakash Dantuluri	512773	YES	YES	http://localhost:3000/movies/om-shanti-2010
dasanna-2010	Dasanna		2010	D.S. Rao	44102	YES	YES	http://localhost:3000/movies/dasanna-2010
leader-2010	Leader		2010	Wataru Oku	1503592	YES	YES	http://localhost:3000/movies/leader-2010
varudu-2010	Varudu		2010	Gunasekhar	244941	YES	YES	http://localhost:3000/movies/varudu-2010
kedi-2010	Kedi		2010	Kiran Kumar	41337	YES	YES	http://localhost:3000/movies/kedi-2010
adhurs-2010	Adhurs		2010	V. V. Vinayak	38677	YES	YES	http://localhost:3000/movies/adhurs-2010
sivaji-2010	Khaleja		2010	Trivikram Srinivas	44144	YES	YES	http://localhost:3000/movies/sivaji-2010
mouna-ragam-2010	Mouna Ragam		2010	Vijay Balaji	41249	YES	YES	http://localhost:3000/movies/mouna-ragam-2010
maa-nanna-chiranjeevi-2010	Maa Nanna Chiranjeevi		2010	Arun Prasad	33385	YES	YES	http://localhost:3000/movies/maa-nanna-chiranjeevi-2010
gudu-gudu-gunjam-2010	Gudu Gudu Gunjam		2010	Veeru Potla	49912	YES	YES	http://localhost:3000/movies/gudu-gudu-gunjam-2010
broker-2010	Broker		2010	R. P. Patnaik	636225	YES	YES	http://localhost:3000/movies/broker-2010
inkosari-2010	Inkosari		2010	Suman Pathuri	530750	YES	YES	http://localhost:3000/movies/inkosari-2010
brindavanam-2010	Brindavanam		2010	Vamsi Paidipally	56981	YES	YES	http://localhost:3000/movies/brindavanam-2010
bhairava-ips-2010	Bhairava Ips		2010	Polur Ghatikachalam	45122	YES	YES	http://localhost:3000/movies/bhairava-ips-2010
rama-rama-krishna-krishna-2010	Rama Rama Krishna Krishna		2010	Sriwass	66491	YES	YES	http://localhost:3000/movies/rama-rama-krishna-krishna-2010
betting-bangarraju-2010	Betting Bangarraju		2010	E. Sathi Babu	215582	YES	YES	http://localhost:3000/movies/betting-bangarraju-2010
karma-2010	Karma		2010	Adivi Sesh	848433	YES	YES	http://localhost:3000/movies/karma-2010
srimathi-kalyanam-2010	Srimathi Kalyanam		2010	Sivalenka Krishna Prasad	42122	YES	YES	http://localhost:3000/movies/srimathi-kalyanam-2010
prasthanam-2010	Prasthanam		2010	Deva Katta	52522	YES	YES	http://localhost:3000/movies/prasthanam-2010
thakita-thakita-2010	Thakita Thakita		2010	Sreehari Nanu	145893	YES	YES	http://localhost:3000/movies/thakita-thakita-2010
baava-2010	Baava		2010	Rambubu	117005	YES	YES	http://localhost:3000/movies/baava-2010
sye-aata-2010	Sye Aata		2010	K.R.K. Pavan	41922	YES	YES	http://localhost:3000/movies/sye-aata-2010
golimaar-2010	Golimaar		2010	Puri Jagannadh	63469	YES	YES	http://localhost:3000/movies/golimaar-2010
orange-2010	Orange		2010	Bhaskar	57734	YES	YES	http://localhost:3000/movies/orange-2010
ye-maaya-chesave-2010	Ye Maaya Chesave		2010	Gautham Vasudev Menon	63430	YES	YES	http://localhost:3000/movies/ye-maaya-chesave-2010
madhanudu-2010	Madhanudu		2010	B. V. Ramana	40912	NO	YES	http://localhost:3000/movies/madhanudu-2010
comedy-express-2010	Comedy Express		2010		137359	YES	YES	http://localhost:3000/movies/comedy-express-2010
maa-annayya-bangaram-2010	Maa Annayya Bangaram		2010	Jonnalagadda S.	938314	YES	YES	http://localhost:3000/movies/maa-annayya-bangaram-2010
maro-charitra-2010	Maro Charitra		2010	Ravi Yadav	35432	YES	YES	http://localhost:3000/movies/maro-charitra-2010
rakta-charitra-2010	Rakta Charitra		2010	Ram Gopal Varma	49028	YES	YES	http://localhost:3000/movies/rakta-charitra-2010
namo-venkatesa-2010	Namo Venkatesa		2010	Srinu Vaitla	94898	YES	YES	http://localhost:3000/movies/namo-venkatesa-2010
kalavar-king-2010	Kalavar King		2010	Lakshman	87153	YES	YES	http://localhost:3000/movies/kalavar-king-2010
kothi-mooka-2010	Kothi Mooka		2010	Amanchi Venkata Subrahmanyam	618174	YES	YES	http://localhost:3000/movies/kothi-mooka-2010
gaayam-2-2010	Gaayam 2		2010	Praveen Sri	117091	YES	YES	http://localhost:3000/movies/gaayam-2-2010
vedam-2010	Vedam		2010	Radha Krishna Jagarlamudi	97342	YES	YES	http://localhost:3000/movies/vedam-2010
em-pillo-em-pillado-2010	Em Pillo Em Pillado		2010	Chowdary	117088	YES	YES	http://localhost:3000/movies/em-pillo-em-pillado-2010
maryada-ramanna-2010	Maryada Ramanna		2010	S. S. Rajamouli	54757	YES	YES	http://localhost:3000/movies/maryada-ramanna-2010
udatha-udatha-ooch-2010	Udatha Udatha Ooch		2010	Murali Ganesh	443187	YES	YES	http://localhost:3000/movies/udatha-udatha-ooch-2010
prema-rajyam-2010	Prema Rajyam		2010	Moolapati		YES	YES	http://localhost:3000/movies/prema-rajyam-2010
joy-2010	Joy		2010	Mijke de Jong	58396	YES	YES	http://localhost:3000/movies/joy-2010
yagam-2010	Yagam		2010	P.A. Arun Prasad	608962	YES	YES	http://localhost:3000/movies/yagam-2010
police-police-2010	Police Police		2010	Manmohan	36715	YES	YES	http://localhost:3000/movies/police-police-2010
brahmalokam-to-yamalokam-via-bhulokam-2010	Brahmalokam to Yamalokam via Bhulokam		2010	Gollapati Nageswara Rao	117021	NO	YES	http://localhost:3000/movies/brahmalokam-to-yamalokam-via-bhulokam-2010
aakasa-ramanna-2010	Aakasa Ramanna		2010	Ashok G.	1009916	YES	NO	http://localhost:3000/movies/aakasa-ramanna-2010
veera-telangana-2010	Veera Telangana		2010	R. Narayana Murthy	281923	YES	YES	http://localhost:3000/movies/veera-telangana-2010
young-india-2010	Young India		2010	Dasari Narayana Rao	442654	YES	YES	http://localhost:3000/movies/young-india-2010
the-desire-2010	The Desire		2010	József Pacskovszky	193231	YES	YES	http://localhost:3000/movies/the-desire-2010
rasikkum-seemane-2010	Rasikkum Seemane		2010	RK Vidhyaadharan	262555	YES	YES	http://localhost:3000/movies/rasikkum-seemane-2010
collector-gari-bharya-2010	Collector Gari Bharya		2010	Tekula Kripakar Reddy	52123	YES	YES	http://localhost:3000/movies/collector-gari-bharya-2010
alasyam-amrutham-2010	Alasyam Amrutham	ఆలస్యం అమృతం	2010	Chandra Mahesh	51102	YES	NO	http://localhost:3000/movies/alasyam-amrutham-2010
neninthe-2010	Neninthe		2010	Puri Jagannadh	137452	NO	YES	http://localhost:3000/movies/neninthe-2010
my-name-is-amrutha-2010	My Name Is Amrutha		2010	Venkat Gouni	647413	YES	YES	http://localhost:3000/movies/my-name-is-amrutha-2010
