Actor,Title,Year,Sources,Confidence,Role,In Database,Was Added,Reason
"Vijayashanti","Sri Bannari Amman",2002,"lead",0,"",No,No,"Exists"
"Vijayashanti","Mannan",1992,"lead",0,"",No,No,"Exists"
"Vijayashanti","Netrikan",1981,"supporting",0,"",No,No,"Added"
"Vijayashanti","Stuartpuram Police Station",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Indrudu Chandrudu",1989,"lead",0,"",No,No,"Added"
"Vijayashanti","Surya IPS",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Sravana Sandhya",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Gang Leader",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Rajasthan",1999,"lead",0,"",No,No,"Exists"
"Vijayashanti","Ilanjodigal",1982,"supporting",0,"",No,No,"Added"
"Vijayashanti","Mondi Mogudu Penki Pellam",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Koduku Diddina Kapuram",1989,"lead",0,"",No,No,"Exists"
"Vijayashanti","Samsaram O Sangeetham",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Mechanic Alludu",1993,"lead",0,"",No,No,"Exists"
"Vijayashanti","Yudda Bhoomi",1988,"lead",0,"",No,No,"Exists"
"Vijayashanti","Attaku Yamudu Ammayiki Mogudu",1989,"lead",0,"",No,No,"Exists"
"Vijayashanti","Yamudiki Mogudu",1988,"lead",0,"",No,No,"Exists"
"Vijayashanti","Rudranetra",1989,"lead",0,"",No,No,"Exists"
"Vijayashanti","Kondaveeti Donga",1990,"lead",0,"",No,No,"Exists"
"Vijayashanti","Dairyavanthudu",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Chanakya Shapadham",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Manchi Donga",1988,"lead",0,"",No,No,"Exists"
"Vijayashanti","Pasivadi Pranam",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Kondaveeti Raja",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Swayamkrushi",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Challenge",1984,"lead",0,"",No,No,"Exists"
"Vijayashanti","Devanthakudu",1984,"lead",0,"",No,No,"Exists"
"Vijayashanti","Chiranjeevi",1985,"lead",0,"",No,No,"Added"
"Vijayashanti","Mahanagaramlo Mayagadu",1984,"lead",0,"",No,No,"Exists"
"Vijayashanti","Sangarshana",1983,"lead",0,"",No,No,"Added"
"Vijayashanti","Chinarayudu",1992,"lead",0,"",No,No,"Exists"
"Vijayashanti","Shatruvu",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Bhargava Ramudu",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Nippu Ravva",1993,"lead",0,"",No,No,"Exists"
"Vijayashanti","Rowdy Inspector",1992,"lead",0,"",No,No,"Exists"
"Vijayashanti","Muddula Mavayya",1989,"lead",0,"",No,No,"Exists"
"Vijayashanti","Lorry Driver",1990,"lead",0,"",No,No,"Added"
"Vijayashanti","IPS Jhansi",2004,"lead",0,"",No,No,"Exists"
"Vijayashanti","Yuvathurki",1996,"lead",0,"",No,No,"Exists"
"Vijayashanti","Pelli Choopulu",1983,"lead",0,"",No,No,"Added"
"Vijayashanti","Karthavyam",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Sahasa Samrat",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Thadayam",1997,"lead",0,"",No,No,"Exists"
"Vijayashanti","Vijay",1989,"lead",0,"",No,No,"Exists"
"Vijayashanti","Osey Ramulamma",1997,"lead",0,"",No,No,"Exists"
"Vijayashanti","Rowdy Durbar",1997,"lead",0,"",No,No,"Exists"
"Vijayashanti","Darja Donga",1985,"lead",0,"",No,No,"Added"
"Vijayashanti","Jaitra Yatra",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Padamati Sandhya Ragam",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Janaki Ramudu",1988,"lead",0,"",No,No,"Exists"
"Vijayashanti","Sarileru Neekevvaru",2020,"lead",0,"",No,No,"Exists"
"Vijayashanti","Apoorva Sahodarulu",1986,"lead",0,"",No,No,"Added"
"Vijayashanti","Bhanumati Gari Mogudu",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Talli Tandrulu",1991,"lead",0,"",No,No,"Exists"
"Vijayashanti","Muddula Menalludu",1990,"lead",0,"",No,No,"Exists"
"Vijayashanti","Kathanayakudu",1984,"lead",0,"",No,No,"Added"
"Vijayashanti","Aasayam",1993,"lead",0,"",No,No,"Added"
"Vijayashanti","Muvva Gopaludu",1987,"lead",0,"",No,No,"Exists"
"Vijayashanti","Vande Mataram",1985,"lead",0,"",No,No,"Added"
"Vijayashanti","Agni Parvatham",1985,"lead",0,"",No,No,"Exists"
"Vijayashanti","Eeshwar",1989,"lead",0,"",No,No,"Exists"
"Vijayashanti","Bhale Donga",1989,"lead",0,"",No,No,"Added"
"Vijayashanti","Kallukondoru Pennu",1998,"lead",0,"",No,No,"Exists"
"Vijayashanti","Deshoddharakudu",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Neti Bharatam",1983,"lead",0,"",No,No,"Added"
"Vijayashanti","Repati Pourulu",1986,"lead",0,"",No,No,"Exists"
"Vijayashanti","Sriranga Neethulu",1983,"supporting",0,"",No,No,"Added"
"Vijayashanti","Krishnavataram",1982,"lead",0,"",No,No,"Added"
"Vijayashanti","Arjun S/O Vyjayanthi",2025,"lead",0,"",No,No,"Exists"
"Vijayashanti","Simha Gharjane",1983,"lead",0,"",No,No,"Exists"
"Vijayashanti","Jeevana Poratam",1986,"supporting",0,"",No,No,"Added"
"Vijayashanti","Nagastharam",1990,"lead",0,"",No,No,"Added"
"Vijayashanti","Kallukkul Eeram",1980,"supporting",0,"",No,No,"Added"
"Vijayashanti","Pelleedu Pillalu",1982,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Nizhal Thedum Nenjangal",1982,"supporting",0,"",No,No,"Added"
"Vijayashanti","Sangharshana",1983,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Agni Parvatam",1985,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Dhairyavanthudu",1986,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Padamati Sandhya Ragam",1986,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Pratighatana",1986,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Swayam Krushi",1987,"supporting",0,"",No,No,"Added"
"Vijayashanti","Athaku Yamudu Ammayiki Mogudu",1989,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Kartavyam",1990,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Maga Rayudu",1994,"supporting",0,"",No,No,"Exists"
"Vijayashanti","Gunda Gardi",1997,"supporting",0,"",No,No,"Added"
"Vijayashanti","Kallu Kondoru Pennu",1998,"supporting",0,"",No,No,"Added"
"Vijayashanti","Naayudamma",2006,"supporting",0,"",No,No,"Added"
