Movie ID,Title,Year,Slug,Category,Issue,Severity,Current Value,Suggested Action
654741d2-6c9e-4f45-90ac-210cf5bb6cfe,"Deva Sundari",1963,"deva-sundari-1963","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
649043d9-d82b-4a79-8aad-f37671cb1f7b,"Cancer-Sukhavyadhulu",1982,"cancer-sukhavyadhulu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0acc127a-d579-4e6c-b3b8-969642a4fb9e,"Railu Dopidi",1984,"railu-dopidi-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
87de604e-f25f-41fd-90a1-b95141c1ba65,"Kotha Dampathulu",1984,"kotha-dampathulu-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
86e0f9b9-905a-4310-9ea6-104432396f5c,"Magallako Namaskaram",1983,"magallako-namaskaram-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9be5935c-c1aa-4d28-9381-a19ba46a241e,"Samrat Pruthviraj (Rani Samyukta)",1962,"samrat-pruthviraj-rani-samyukta-1962","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
eca3322f-0792-42a6-88fa-53be69a315e1,"Amma Ammani Choodalanivundi",1996,"amma-ammani-choodalanivundi-1996","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e88303cd-90a7-4e8c-a7d2-fe998551a551,"O Adadhi O Magadu",1982,"o-adadhi-o-magadu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4a191865-fdd0-4426-8c78-7adb391efeca,"Muthyala Pallaki",1976,"muthyala-pallaki-1976","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
64d131e2-77ff-4b91-8174-b54c336b6f44,"Yagnam",1992,"yagnam-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f890a0cd-c0b7-487c-8210-c870ff9a3063,"Naidugaari Kutumbam",1996,"naidugaari-kutumbam-1996","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7e8181bf-a26d-4433-8772-70c76078cf38,"Shanti Kranti",1991,"shanti-kranti-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
698b07b7-978a-4438-9340-8e2db2bc56ba,"Inti Guttu",1984,"inti-guttu-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7465485a-a239-43c2-a979-84994c26340b,"Chirunavvula Varamistava",1993,"chirunavvula-varamistava-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
94c2ba91-d5d5-41f1-b570-80054478441c,"Chinninati Kalalu",1975,"chinninati-kalalu-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
acfaa5bb-af3c-448d-81fc-22836c803a5d,"Kshudra",2008,"kshudra-2008","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
34ca2e0d-d7d0-498b-a244-5de4bb901a6b,"Bhairava Kona",1983,"bhairava-kona-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2f7dae92-62b7-4c38-b593-8b85d02f5c26,"Chaduvukunna Bharya",1940,"chaduvukunna-bharya-1940","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4ad9424a-f90b-42db-8fcb-4d3e64ddf228,"O Panaipothundi Babu",1998,"o-panaipothundi-babu-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4998c464-f59f-41ff-b90c-e8b15ad3a9c7,"Gamattu Gudachari",1978,"gamattu-gudachari-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9f0d21c6-2f3a-48b8-8f9a-e8375b56dcf6,"Seetamalakshmi",1978,"seetamalakshmi-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
cec1760a-c394-47ef-a0b8-6db1e7b61bf0,"Aadhani Adrustam",1975,"aadhani-adrustam-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4ff3fb6d-7eed-42e6-b6a4-e3cac5f4d9f5,"Pidugu lanti Manishi",1983,"pidugu-lanti-manishi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ff9fbecc-2c29-424a-a637-4007d060f170,"Moguda? Pellama?",1975,"moguda-pellama-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7bdab8be-99de-46b0-a35c-7e549fa96d05,"Kannyaka Parameswari Mahatmyam",1961,"kannyaka-parameswari-mahatmyam-1961","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2e81d562-46ee-4b28-86fa-fa770ef8aeea,"Chivaruku Miguledhi Emi Unadhi",1953,"chivaruku-miguledhi-emi-unadhi-1953","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3cdf27ee-c9dd-4625-a2ad-6f9c5240f94f,"Pratignapalana",1965,"pratignapalana-1965","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c5f9c1a8-cfc9-456e-82e7-118c6e0ea71e,"Nagastharam",1990,"nagastharam-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c75a4d85-b125-4008-8a1e-eff7790656af,"Maa Ooru",1987,"maa-ooru-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9d3cbf93-6d72-477d-964c-56d2860148b8,"Bhale Abbailu",1969,"bhale-abbailu-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1e27354f-8fdc-42d5-be9f-11fc192fbda2,"Sri Krishna Garadi",1958,"sri-krishna-garadi-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
84f0af14-a485-4739-b851-8ead37dfb550,"Naga Devata (Dub)",1963,"naga-devata-dub-1963","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b9fa13d1-6932-45c4-a8ef-c22697ba8227,"CBI Officer",2004,"cbi-officer-2004","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f51dd1fd-0e13-45cb-af80-f631f87c3929,"Palleturi Pidugu",1983,"palleturi-pidugu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ccf85077-18d3-4766-a55b-224a75c7989a,"Padmavathi Kalyanam",1983,"padmavathi-kalyanam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
12368c1d-0c4e-45e3-ab5a-fefb2291241b,"Doshi",1992,"doshi-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ed02724c-6286-41bd-9144-10bd5f145f3d,"Hantakulu Devantakulu",1972,"hantakulu-devantakulu-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0ccc5c22-cf29-4ca8-8930-482cacdbf26a,"Bharata Nari",1989,"bharata-nari-1989","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7215e2cb-adaa-4b1b-8d1c-e195c3ad9b4c,"Nithya Kalyanam Paccha Thoranam",1960,"nithya-kalyanam-paccha-thoranam-1960","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ab9fbcbd-8e1d-4bfa-8cf6-71387588aa81,"Harischandrudu",1980,"harischandrudu-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8af9362a-3c26-420c-97ad-cb1e2573eec2,"Abbaigaru Ammaigaru",1972,"abbaigaru-ammaigaru-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8218eff9-b45b-4da6-8bd8-ec34629afc2e,"24 Gantalu",2004,"24-gantalu-2004","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c99f8706-1dd6-4a64-b548-86baaf678124,"Harishchandra",1956,"harishchandra-1956","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3c5b05fc-9bff-4cf0-9a05-1f748606d0b9,"Sri Krishna Thulabaram",1955,"sri-krishna-thulabaram-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
99ef230a-779f-4fff-86b4-5a235aee0d76,"Baalanandam",1954,"baalanandam-1954","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5edfce22-c91f-43a8-87a6-badcc12eca4d,"Samsara Naradhi",1944,"samsara-naradhi-1944","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
70b3c1c2-b1bc-4bba-bab3-1321d50559db,"Anta Manavalle",1954,"anta-manavalle-1954","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
96abd3df-fa44-4fe8-b8b5-b2b7e266b304,"Sri Renukadevi Mahatyam",1978,"sri-renukadevi-mahatyam-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
96d712b5-b596-46ba-8209-5dde6dd3bc70,"Neeku Naaku",2006,"neeku-naaku-2006","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
aea336d8-45b4-492b-bf4d-56e3bc420a5f,"Bobbili Dora",1997,"bobbili-dora-1997","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8aae63bf-116d-4e56-92db-70767b29a7e6,"Beedhala Aasthi",1955,"beedhala-aasthi-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
30963017-ee68-419c-8015-c8dc2ac38b54,"Kanyashulkam",1955,"kanyashulkam-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
dd678012-b3fa-4a9b-8945-afa7d1afae57,"Saptaswaralu",1969,"saptaswaralu-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
19f855d5-4c9d-4e66-8afc-3ab2422ccc2f,"Andharikante Monagadu",1985,"andharikante-monagadu-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
858664f1-15de-4b3a-bf40-67bbcf58250a,"Amma Manasu",1974,"amma-manasu-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1963b432-f88b-4a2a-a6a5-b8da7e72f64c,"Prema Sagaram",1983,"prema-sagaram-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f007d1f7-1940-4465-98fb-baf9ee54a184,"Gundelu Teesina Monagaadu",1974,"gundelu-teesina-monagaadu-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c467bbcb-24ac-4cc4-ac2d-21938f894283,"Asala Sandadi",1999,"asala-sandadi-1999","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fb6da33b-e4e7-4070-baeb-5c3655cd8566,"Datta Putrudu",1972,"datta-putrudu-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
443cf522-0d25-4b65-8864-8d9d2e910e37,"Angarakshakudu",1994,"angarakshakudu-1994","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
71c089c3-72d9-4955-8370-54ce99f2e6ee,"Varalakshmi Vratam",1971,"varalakshmi-vratam-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
844a5280-bc17-4101-89f1-3e9b53551f95,"Paropakari (Kannada Dub)",1973,"paropakari-kannada-dub-1973","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e483fd68-bde4-4876-a916-00da185a64f7,"Eeswarudu Seneswarudu",1983,"eeswarudu-seneswarudu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ae25d6f2-6232-4cad-9a38-6c9ad3ba17a8,"Manishiko Chartira",1983,"manishiko-chartira-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
983af756-e5e2-4178-bcc9-e077660a1d62,"Vamsha Gowravam",1982,"vamsha-gowravam-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e03abbf0-7a48-4b11-8445-9146de60c25f,"Premabandham",2008,"premabandham-2008","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
41562c7a-f4fe-4e12-937d-6a309c72f9fe,"Manasu Paddanu Kaani",2000,"manasu-paddanu-kaani-2000","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b6d0932b-4b87-4639-a36b-e7ea4b5a00cc,"Jaganaddam and Sons",1992,"jaganaddam-and-sons-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f3008868-4aca-419e-8ddb-baca3f2d8a0e,"Srirama Chandrudu",1989,"srirama-chandrudu-1989","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ce6b2507-fc57-42d9-a428-38a61be9299c,"Gillikajjalu",1998,"gillikajjalu-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
dba1b3ed-aa29-4157-8b28-7342157e1be0,"Ammo Polisollu",1999,"ammo-polisollu-1999","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d4911a86-d152-498f-86b2-601533e76fba,"Raga Bandham",1984,"raga-bandham-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1839c11d-ef3a-42c0-8959-62c3bbfca0bd,"Srivari Shobanam",1985,"srivari-shobanam-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ae61aff7-9ab6-45d9-86df-5f367d647f21,"Iddaru Kodukulu",1982,"iddaru-kodukulu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b8a5fa84-b5aa-4a5e-9f5a-125aa60a5303,"Nakoo Pellam Kavali",1987,"nakoo-pellam-kavali-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
390d5fbc-fd13-4e69-b0d4-b253a9c8963c,"Rajahmundry Rome",1984,"rajahmundry-rome-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d68c63dc-73f4-4f8c-9376-472e9dbca9a4,"Antham Chusina Adadhi",1983,"antham-chusina-adadhi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
22fb7b0b-6d71-429e-a9f7-97534bcdb85e,"Poola Pallaki",1982,"poola-pallaki-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fcfbbb4a-5fd8-49f0-a4e2-54493529f325,"Yamapaasam",1989,"yamapaasam-1989","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
42de5047-bb70-4f31-a974-c03e26457ba6,"Vamsy",1982,"vamsy-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f4c3c67e-a538-4ec4-898c-13d4c6905fe1,"Nadamanthrapu Siri",1968,"nadamanthrapu-siri-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
603ea7f9-c050-4044-b451-10ee6eae59ff,"Sudigundalu",1968,"sudigundalu-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
82bfadff-3c05-4099-9799-e620fd282ec9,"Pethamdaarlu",1971,"pethamdaarlu-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1c4dee93-93d4-4c3b-b95e-6a59dc64a766,"Bantrotu Bharya",1974,"bantrotu-bharya-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
adedd529-c3ad-4a8a-bcb7-b85dfdd5eeb4,"Naa Illu Naa Vallu",1979,"naa-illu-naa-vallu-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e640cd85-5b6d-4aa6-8417-67d9472f727d,"Karpoora Harathi",1969,"karpoora-harathi-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5b98fbdf-933b-4f7c-b9a9-e637a9e63966,"Gudachari 003",1971,"gudachari-003-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
33dd9538-5a15-49a3-9994-8887b04446b0,"Radhamma Mogudu",1982,"radhamma-mogudu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5739b5ed-f0d8-41d2-9dcf-f6cca4742f8a,"Ayanagaru",1998,"ayanagaru-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c09b2afe-1c28-4e49-a1d1-27c2910309fa,"Ee Desamlo Oka Roju",1983,"ee-desamlo-oka-roju-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bfbc7a0f-2f29-4f77-b9f0-d37cc3f94f6f,"Pellam Chatu Mogudu",1992,"pellam-chatu-mogudu-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
310caafb-95c2-4a8a-8671-6311f7f5b529,"Raakasi Loya",1983,"raakasi-loya-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
257732dc-9940-4996-8457-908445bf3abb,"Kutumba Gowaravam",1984,"kutumba-gowaravam-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8d8d3543-3900-4599-a5f3-e661436bcaea,"Challenge Vetagallu",1983,"challenge-vetagallu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
267910b9-991e-4291-801f-50558acd2586,"C I D Simham (Kannada Dub Sahasa Simha 1982)",1983,"c-i-d-simham-kannada-dub-sahasa-simha-1982-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3f523d60-68ae-4be9-9d10-881430bcb51a,"Sri Saibaba",1950,"sri-saibaba-1950","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2a5d447e-c688-4f4c-b3ec-7aa75a6e5998,"Penki Ghatam (Tamil Dubbed Iniayavaley Vaa)",1983,"penki-ghatam-tamil-dubbed-iniayavaley-vaa-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e8d7e07c-351b-4533-9b9e-2c720ccb9982,"Grahanam Vidichindi",1983,"grahanam-vidichindi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c88a2b13-99ac-4cbc-be17-2fb8a97c669d,"Akka Mogudu Chelleli Kapuram",1983,"akka-mogudu-chelleli-kapuram-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1352bac0-cd25-4d01-9c7b-54669a02021b,"Deergha Sumangali Bhava",1998,"deergha-sumangali-bhava-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
14d8d9e8-671b-4921-a94a-6c64586ad103,"Agni Samadhi",1983,"agni-samadhi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
65731433-aded-4e31-b66b-f2e910663d55,"Panthulamma",1943,"panthulamma-1943","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
77ea2e79-49e8-4190-974c-13b37ac11a9c,"Hantakulostunnaru Jagratha",1966,"hantakulostunnaru-jagratha-1966","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
baac0dd4-98c8-457e-9323-f9a3fe4d5765,"Ashwini",1991,"ashwini-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8b8178fa-1efc-4045-8c4b-fdc18996ae94,"Kirayi Bommalu",1983,"kirayi-bommalu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fc1d4623-0d4f-4d72-a49f-887d415194f7,"Maradalu Pelli",1952,"maradalu-pelli-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
13092032-9d8b-4fbf-bff5-2b6a29442779,"Deena Bandhu",1942,"deena-bandhu-1942","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
63691833-d0c5-413a-87aa-0efc29a68b99,"Naayudamma",2006,"naayudamma-2006","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4bbb4fe1-3df8-405c-be9f-762cb86502bc,"Rangula Puli",1983,"rangula-puli-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6966daa3-d9cd-469a-ae0b-e2cd286945a5,"Adadhi Aata Bommaa!",1983,"adadhi-aata-bommaa-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b44fa3fb-9940-4544-a1a6-aefd6def9ff0,"Chilipi Chinnodu",1982,"chilipi-chinnodu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f36cdaaa-4be9-4308-8018-ae07f9c9ac29,"Manavulara Manninchandi",1983,"manavulara-manninchandi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1de4fe42-c5e8-41a9-b8c5-52d313cb99a1,"Master Kapuram",1990,"master-kapuram-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
67587d77-86a8-43cf-87aa-b94c34c9c1ed,"Jebu Donga",1987,"jebu-donga-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
26244874-3f2a-4082-95ff-7b537fa5dcaa,"Adavi Diviteelu",1990,"adavi-diviteelu-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
461d20fa-597b-43c0-a7b7-f749d7bb8b59,"Maa Inti Devudu",1975,"maa-inti-devudu-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
eb33de26-dcfb-4e5c-8b3a-fe6e4ad45dea,"Pralaya Gharjana",1983,"pralaya-gharjana-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f5bfd785-99e9-4563-94e7-24bef80a7c5f,"Kumkuma Barani",1968,"kumkuma-barani-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
78e0faa5-97cd-456c-bdb9-924fe5b656c0,"Koti Kokkadu",1983,"koti-kokkadu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0fbb824f-0bb6-4143-91c9-8de782d03f11,"Kodalu Kaavaali",1983,"kodalu-kaavaali-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
daf94cf8-b9ee-4d73-97db-20a45f303879,"Simhamtho Chelagatam",1983,"simhamtho-chelagatam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7f35e82c-c585-43d2-b459-3b34864aad7e,"Beedala Patlu",1950,"beedala-patlu-1950","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
568387da-7f56-4b55-ba95-3986bb761e41,"Kiladi Krishnudu",1980,"kiladi-krishnudu-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9e9d88ba-ac14-4bf4-9b1e-951135d36fa6,"Repu Needhe",1957,"repu-needhe-1957","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a808a99a-b312-4a2d-a936-ddf6420c11aa,"Jagannatha Radhachakralu",1982,"jagannatha-radhachakralu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7b4b9dd2-1d44-4456-93ef-d4d4e8cf7a6a,"Shanta Bala Nagamma",1942,"shanta-bala-nagamma-1942","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4d6cc573-1d72-41e6-9991-ca8322ca4be7,"Samajaniki Savaal",1979,"samajaniki-savaal-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5dfe1d98-fc37-4cc7-ac4e-1cdba579e99e,"Kunti Putrudu",1993,"kunti-putrudu-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
428a0e79-61d6-4a6c-9fcd-1df5c38baafe,"Bhakta Tulasidas",1946,"bhakta-tulasidas-1946","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a7075d4d-95fe-41e2-9bc6-542bdf750148,"Satyame Jayam",1942,"satyame-jayam-1942","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2f512302-2823-43b5-8502-81b54e5ac26f,"Moguds Pellams",2005,"moguds-pellams-2005","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d37723fb-8201-49b5-8d9e-7447f6ec8927,"Koothuru Kaapuram",1959,"koothuru-kaapuram-1959","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
435b5fe1-77d7-4c3b-8cdb-516c87169353,"Nagula Chavithi",1956,"nagula-chavithi-1956","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a057742e-056a-4280-b204-2c5f1cd8f73e,"Chinnaari Chittibaau",1981,"chinnaari-chittibaau-1981","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7f285510-4cfd-4775-a826-394c4ce0c620,"Gali Patalu",1974,"gali-patalu-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b56734f9-373b-4a7e-9fdc-85590dbafe22,"Chiranjeevi Rambabu",1978,"chiranjeevi-rambabu-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f1347cbb-0a3e-47e1-841f-8c01ab4b67d4,"Ukkupidugu",1969,"ukkupidugu-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
edf03aba-fb65-4895-b39c-8de570b77b02,"Ragile Hrudayalu",1980,"ragile-hrudayalu-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2e10f3cd-bec1-4ad4-ac44-08bfa8837491,"Doctor Babu",1973,"doctor-babu-1973","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
efd6854b-909e-4c0c-a4d0-46c667e85cd6,"Mundhadugu",1958,"mundhadugu-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
