Slug,Title (English),Title (Telugu),Release Year,Box Office Category,Current Rating,TMDB/Avg Rating,Review Rating,Director,Hero,Heroine,Genres,Is Blockbuster,Is Classic,Is Underrated,Story Score,Direction Score,Performance Score,Suggested Rating,Notes
dunki-2023,"Dunki","",2023,average,6.3,6.29,,"Rajkumar Hirani","Shah Rukh Khan","Taapsee Pannu","Adventure; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
month-of-madhu-2023,"Month of Madhu","",2023,average,6.3,6.3,,"Srikanth Nagothi","Naveen Chandra","Swathi Reddy","Drama; Romance",FALSE,FALSE,TRUE,,,,,
karna-2023,"Karna","",2023,average,6.2,6.2,,"Juan Pablo Félix","Alfredo Castro","Mónica Lairana","Drama",FALSE,FALSE,FALSE,,,,,
aadikeshava-2023,"Aadikeshava","",2023,average,6.2,6.2,,"Srikanth N Reddy","Panja Vaisshnav Tej","Sreeleela","Action; Romance",FALSE,FALSE,TRUE,,,,,
ponniyin-selvan-part-ii-2023,"Ponniyin Selvan: Part II","పొన్నియిన్ సెల్వన్: భాగం - 2",2023,average,6.2,6.2,,"Mani Ratnam","Vikram","Aishwarya Rai Bachchan","Action; Adventure; History; Drama",FALSE,FALSE,FALSE,,,,,
animal-2023,"Animal","",2023,average,6.2,6.15,,"Sandeep Reddy Vanga","Ranbir Kapoor","Rashmika Mandanna","Action; Crime; Drama",FALSE,FALSE,FALSE,,,,,
miss-shetty-mr-polishetty-2023,"Miss. Shetty Mr. Polishetty","",2023,average,6.2,6.2,,"Mahesh Babu P","Anushka Shetty","Naveen Polishetty","Comedy; Drama; Romance; Thriller",FALSE,FALSE,TRUE,,,,,
extra-ordinary-man-2023,"Extra Ordinary Man","ఎక్స్ట్రా ఆర్డినరీ మ్యాన్",2023,average,6.1,6.1,,"Vakkantham Vamsi","Nithiin","Sreeleela","Action; Drama",FALSE,FALSE,TRUE,,,,,
richie-gadi-pelli-2023,"Richie Gadi Pelli","",2023,average,6,,,"K. S. Hemraj","S. K. Sathya","Chandana Raj","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
plot-2023,"Plot","",2023,average,6,,,"Bhanu Bhava","Vikas","No Female Lead","Thriller; Mystery; Action",FALSE,FALSE,FALSE,,,,,
circle-2023,"Circle","",2023,average,6,,,"Neelakanta","Sai Ronak","Arshin Mehta","Thriller",FALSE,FALSE,FALSE,,,,,
antham-kadidi-aarambam-1981,"Antham Kadidi Aarambam","",2023,average,6,,,"Vijaya Nirmala","Krishna","Vijaya Nirmala","Drama; Romance; Family",FALSE,FALSE,FALSE,,,,,
music-school-2023,"Music School","",2023,average,6,6,,"Papa Rao Biyyala","Sharman Joshi","Shriya Saran","Music; Drama",FALSE,FALSE,TRUE,,,,,
saachi-2023,"Saachi","",2023,average,6,,,"Vivek Pothagoni","Ashok Mulavirat","Sanjana Reddy","Drama",FALSE,FALSE,FALSE,,,,,
spark-2023,"Spark","",2023,average,6,,,"Vikranth Reddy","Guru Somasundaram","Mehreen Pirzada","Thriller",FALSE,FALSE,FALSE,,,,,
subramanyam-chigurupati-2023,"Salam Sainika","",2023,average,6,,,"Subramanyam Chigurupati","Dev","Sree Bhavya","Drama; Action",FALSE,FALSE,FALSE,,,,,
maataraani-mounamidhi-2023,"Maataraani Mounamidhi","",2023,average,6,,,"Suku Purvaj","Suman Shetty","Archana Ananth","Thriller; Horror",FALSE,FALSE,FALSE,,,,,
kousalya-supraja-rama-2008,"Kousalya Supraja Rama","",2023,average,6,,,"Surya Prasad","Meka Srikanth","Sivaji","Romance; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
breathe-2023,"Breathe","",2023,average,6,,,"Vamsi Krishna Akella","Vennela Kishore","Aishani Shetty","Thriller; Drama",FALSE,FALSE,FALSE,,,,,
madhurapudi-granam-ane-nenu-2023,"Madhurapudi Granam Ane Nenu","",2023,average,6,,,"Kalyan Chakravarthy","Shiva Kantamaneni","Sravani Shetty","Crime; Drama; Romance",FALSE,FALSE,FALSE,,,,,
bhaag-saale-2023,"Bhaag Saale","",2023,average,6,6,,"Pranith Bramandapally","Sri Simha","Neha Solanki","Comedy; Romance; Action",FALSE,FALSE,TRUE,,,,,
jilebi-2023,"Jilebi","",2023,average,6,,,"K. Vijaya Bhaskar","Sree Kamal","Shivani Rajashekar","Comedy",FALSE,FALSE,FALSE,,,,,
mao-oori-cinema-2023,"Mao Oori Cinema","",2023,average,6,,,"G Sivaram Teja","Pulivendula Mahesh","Priya Paul","Comedy; Romance",FALSE,FALSE,FALSE,,,,,
sagiletikatha-2023,"Sagiletikatha","",2023,average,6,,,"Rajshekar","Raviteja Mahadasyam","Vishika Kota","Drama; Romance; Family",FALSE,FALSE,FALSE,,,,,
geetasakshigaa-2023,"Geetasakshigaa","",2023,average,6,,,"Anthony Mattipalli","Aadarsh","Chitra Shukla","Action; Drama",FALSE,FALSE,FALSE,,,,,
barla-narayana-2023,"Narayana & Co","",2023,average,6,,,"Murali Kishor Abburu","Sudhakar Komakula","Arati Podi","Comedy; Family",FALSE,FALSE,FALSE,,,,,
case-30-2023,"Case 30","",2023,average,6,,,"Sandeep Palle","Siddharth Naidu","Shamni","Romance; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
suvarna-sundari-2023,"Suvarna Sundari","",2023,average,6,,,"M. S. N. Surya","Sai Kumar","Jaya Prada","Horror; Thriller",FALSE,FALSE,FALSE,,,,,
vidyarthi-2023,"Vidyarthi","",2023,average,6,,,"Madhu Madasu","Raghu Babu","Bunny Vox","Action; Drama",FALSE,FALSE,FALSE,,,,,
atharva-2023,"Atharva","",2023,average,6,,,"Mahesh Reddy","Karthik Raj","Simran Choudhary","Thriller; Crime",FALSE,FALSE,FALSE,,,,,
katha-venuka-katha-2023,"Katha Venuka Katha","",2023,average,6,,,"Krishna Chaitanya","Viswant Duddumpudi","Srijitha Ghosh","Thriller; Drama",FALSE,FALSE,FALSE,,,,,
rebels-of-thupakula-gudem-2023,"Rebels of Thupakula Gudem","",2023,average,6,,,"Jaideep Vishnu","Praveen Kandregula","No Female Lead","Drama; Crime; Comedy",FALSE,FALSE,FALSE,,,,,
nenu-student-sir-2023,"Nenu Student Sir!","",2023,average,6,6,,"Rakhi Uppalapati","Bellamkonda Ganesh","Avantika Dassani","Comedy; Romance; Thriller",FALSE,FALSE,TRUE,,,,,
changure-bangaru-raja-2023,"Changure Bangaru Raja","",2023,average,6,,,"Sathish Varma","Karthik Rathnam","Goldie Nissy","Crime; Comedy",FALSE,FALSE,FALSE,,,,,
the-trial-2023,"The Trial","",2023,average,6,,,"Raam Ganni","Yug Ram","Spandana Palli","Crime; Thriller",FALSE,FALSE,FALSE,,,,,
asalu-2023,"Asalu","",2023,average,6,,,"Uday","Ravi Babu","Poorna","Thriller; Crime",FALSE,FALSE,FALSE,,,,,
okkade-1-venkanna-on-duty-2023,"Okkade 1 (Venkanna on Duty)","",2023,average,6,,,"Sripada Ramchandra Rao","Tummalapalli Rama Satyanarayana","Madhumitha","Crime; Thriller",FALSE,FALSE,FALSE,,,,,
raakshasa-kaavyam-2023,"Raakshasa Kaavyam","",2023,average,6,6,,"Sriman Keerthi","Abhay Bethiganti","Kushalini Pulapa","Action; Crime; Thriller",FALSE,FALSE,TRUE,,,,,
vyooham-2023,"Vyooham","",2023,average,6,,,"Ram Gopal Varma","Ajmal Ameer","Manasa Radhakrishnan","Drama; Thriller",FALSE,FALSE,FALSE,,,,,
rudramambapuram-2023,"Rudramambapuram","",2023,average,6,,,"Mahesh Kondeti","Ajay Ghosh","No Female Lead","Drama; Action",FALSE,FALSE,FALSE,,,,,
manu-charitra-2023,"Manu Charitra","",2023,average,6,,,"Bharath Pedagani","Shiva Kandukuri","Megha Akash","Romance; Action",FALSE,FALSE,FALSE,,,,,
mayalo-2023,"#mayalo","",2023,average,6,,,"Megha Mithra Pervar","Naresh Agastya","Gnaneswari Kandregula","Comedy; Romance",FALSE,FALSE,FALSE,,,,,
ala-ila-ela-2023,"Ala Ila Ela","",2023,average,6,,,"Raghava Dwarki","Shakthi Vasudevan","Shamna Kasim","Romance; Drama",FALSE,FALSE,FALSE,,,,,
paruvu-2023,"Paruvu","",2023,average,6,,,"Siddharth Naidu","Naveen Chandra","Nivetha Pethuraj","Crime",FALSE,FALSE,FALSE,,,,,
matti-katha-2023,"Matti Katha","",2023,average,6,,,"Pavan Kadiyala","Dayanand Reddy","Maya","Drama; Social; Family",FALSE,FALSE,FALSE,,,,,
two-souls-2023,"Two Souls","",2023,average,6,,,"Shravan","Praveen","Mounika Reddy","Drama; Romance",FALSE,FALSE,FALSE,,,,,
upendra-gadi-adda-2023,"Upendra Gadi Adda","",2023,average,6,,,"Aryan Subhan","Muralidhar Goud","Sandhya Janak","Action; Drama; Thriller",FALSE,FALSE,FALSE,,,,,
anveshi-2023,"Anveshi","",2023,average,6,,,"V. J. Khanna","Vijay Dharan Datla","Simran Gupta, Ananya Nagalla","Thriller",FALSE,FALSE,FALSE,,,,,
maamannan-2023,"Maamannan","",2023,average,6,6,,"Mari Selvaraj","Vadivelu","Udhayanidhi Stalin","Drama; Thriller",FALSE,FALSE,FALSE,,,,,
mark-antony-2023,"Mark Antony","మార్క్ ఆంటోనీ",2023,average,6,6.03,,"Adhik Ravichandran","Vishal Krishna","S. J. Suryah","Science Fiction; Action; Comedy",FALSE,FALSE,FALSE,,,,,
dochevaarevarura-2023,"Dochevaarevarura","",2023,average,6,,,"Siva Nageshwara Rao","Pranava Chandra","Malavika Satheesan","Comedy; Thriller",FALSE,FALSE,FALSE,,,,,
bhari-taraganam-2023,"Bhari Taraganam","",2023,average,6,,,"Shekhar Muthyala","Ali Basha","Rekha Nirosha","Romance; Drama",FALSE,FALSE,FALSE,,,,,
mr-kalyan-2023,"Mr. Kalyan","",2023,average,6,,,"Pandu","Maanyam Krishnaa","Archana Ravi","Romance; Comedy; Action",FALSE,FALSE,FALSE,,,,,
thunivu-2023,"Thunivu","తెగింపు",2023,average,5.9,5.89,,"H. Vinoth","Ajith Kumar","Manju Warrier","Action; Crime; Thriller; Comedy",FALSE,FALSE,FALSE,,,,,
maa-oori-polimera-2-2023,"Maa Oori Polimera 2","",2023,average,5.9,5.9,,"Anil Viswanath","Satyam Rajesh","Kamakshi Bhaskarla","Horror; Thriller; Crime",FALSE,FALSE,FALSE,,,,,
slum-dog-husband-2023,"Slum Dog Husband","",2023,average,5.9,6,,"A. R. Sreedhar","Muralidhar Goud","Pranavi Manukonda","Comedy; Drama",FALSE,FALSE,TRUE,,,,,
bloody-daddy-2023,"Bloody Daddy","",2023,average,5.9,5.88,,"Ali Abbas Zafar","Shahid Kapoor","Ronit Roy","Action; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
tiger-nageswara-rao-2023,"Tiger Nageswara Rao","టైగర్ నాగేశ్వర రావు",2023,average,5.9,5.9,,"Vamsee Krishna","Ravi Teja","Gayatri Bhardwaj","History; Action",FALSE,FALSE,FALSE,,,,,
king-of-kotha-2023,"King of Kotha","",2023,average,5.9,5.88,,"Abhilash Joshiy","Dulquer Salmaan","Aishwarya Lekshmi","Action; Drama; Crime",FALSE,FALSE,FALSE,,,,,
tantiram-2023,"Tantiram","",2023,average,5.8,5.8,,"Muthyala Meher Deepak","Srikanth Gurram","Priyanka Sharma","Horror; Fantasy; Mystery",FALSE,FALSE,FALSE,,,,,
das-ka-dhamki-2023,"Das Ka Dhamki","",2023,average,5.8,5.8,,"Vishwak Sen","Vishwak Sen","Nivetha Pethuraj","Action; Comedy",FALSE,FALSE,FALSE,,,,,
writer-padmabhushan-2023,"Writer Padmabhushan","",2023,average,5.8,5.8,,"Shanmukha Prasanth","Suhas","Rohini","Comedy; Family; Drama",FALSE,FALSE,FALSE,,,,,
ustaad-2023,"Ustaad","",2023,average,5.8,5.8,,"Phanideep","Sri Simha","Kavya Kalyanram","Comedy; Romance; Action",FALSE,FALSE,FALSE,,,,,
aachar-co-2023,"Aachar & Co","",2023,average,5.8,5.8,,"Sindhu Sreenivasa Murthy","Sindhu Sreenivasa Murthy","Anirudh Acharya","Family; Comedy",FALSE,FALSE,FALSE,,,,,
ugram-2023,"Ugram","",2023,average,5.7,5.7,,"Vijay Kanakamedala","Allari Naresh","Mirnaa","Action; Thriller",FALSE,FALSE,FALSE,,,,,
spy-2023,"Spy","",2023,average,5.6,5.6,,"Raj Madiraju","Nikhil Siddhartha","Iswarya Menon","Action; Thriller; Mystery",FALSE,FALSE,FALSE,,,,,
bhagavanth-kesari-2023,"Bhagavanth Kesari","భగవంత్ కేసరి",2023,average,5.6,5.6,,"Anil Ravipudi","Nandamuri Balakrishna","Sreeleela","Action; Drama; Thriller",FALSE,FALSE,FALSE,,,,,
rangabali-2023,"Rangabali","",2023,average,5.6,5.6,,"Pawan Basamsetti","Naga Shaurya","Yukti Thareja","Romance; Comedy; Action",FALSE,FALSE,FALSE,,,,,
phalana-abbayi-phalana-ammayi-2023,"Phalana Abbayi Phalana Ammayi","",2023,average,5.5,5.5,,"Srinivas Avasarala","Naga Shaurya","Malavika Nair","Romance; Comedy",FALSE,FALSE,FALSE,,,,,
varisu-2023,"Varisu","వారసుడు",2023,average,5.5,5.2,,"Vamsi Paidipally","Vijay","R. Sarathkumar","Action; Adventure",FALSE,FALSE,FALSE,,,,,
anni-manchi-sakunamule-2023,"Anni Manchi Sakunamule","",2023,average,5.4,5.4,,"B. V. Nandini Reddy","Santosh Shoban","Malavika Nair","Comedy; Family; Romance",FALSE,FALSE,FALSE,,,,,
waltair-veerayya-2023,"Waltair Veerayya","వాల్టేర్ వీరయ్య",2023,average,5.3,5.3,,"Bobby Kolli","Chiranjeevi","Shruti Haasan","Action; Comedy",FALSE,FALSE,FALSE,,,,,
custody-2023,"Custody","కస్టడీ",2023,average,5.3,5.3,,"Venkat Prabhu","Naga Chaitanya Akkineni","Krithi Shetty","Action; Thriller",FALSE,FALSE,FALSE,,,,,
kalyanam-kamaneeyam-2023,"Kalyanam Kamaneeyam","",2023,average,5.2,5.2,,"Anil kumar Aalla","Santosh Shoban","Priya Bhavani Shankar","Romance; Comedy; Family",FALSE,FALSE,FALSE,,,,,
chakravyuham-2023,"Chakravyuham","",2023,average,5.2,5.2,,"Chetukuri Madhusudhan","Ajay","Gnaneswari Kandregula","Thriller; Mystery",FALSE,FALSE,FALSE,,,,,
mangalavaaram-2023,"Mangalavaaram","",2023,average,5.2,5.2,,"Ajay Bhupathi","Ravindra Vijay","Payal Rajput","Thriller; Mystery",FALSE,FALSE,FALSE,,,,,
kushi-2023,"Kushi","ఖుషీ",2023,average,5.1,5.1,,"Shiva Nirvana","Vijay Deverakonda","Samantha","Romance; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
csi-sanatan-2023,"Csi Sanatan","",2023,average,5,4.7,,"Siva Shankar Dev","Aadi Saikumar","Misha Narang","Crime; Thriller",FALSE,FALSE,FALSE,,,,,
amigos-2023,"Amigos","",2023,average,5,4.8,,"Rajendra Reddy","Nandamuri Kalyan Ram","Ashika Ranganath","Action; Thriller",FALSE,FALSE,FALSE,,,,,
raa-raa-penimiti-2023,"Raa Raa... Penimiti","",2023,average,5,5,,"Satya Venkata Geddada","Tanikella Bharani","Nandita Swetha","Drama; Romance",FALSE,FALSE,FALSE,,,,,
sindhooram-2023,"Sindhooram","",2023,average,5,5,,"Shyam Tummalapalli","Siva Balaji","Brigida Saga","Drama; Action",FALSE,FALSE,FALSE,,,,,
kranthi-2023,"Kranthi","",2023,average,5,5,,"Bhima Shankar","Rakendu Mouli","Inaya Sultana","Thriller",FALSE,FALSE,FALSE,,,,,
vidhi-2023,"Vidhi","",2023,average,5,5,,"Srikanth Ranganathan","Rohit Nanda","Anandhi","Crime; Thriller",FALSE,FALSE,FALSE,,,,,
bubblegum-2023,"Bubblegum","",2023,average,5,5,,"Ravikanth Perepu","Harsha Chemudu","Maanasa Chaudhary","Romance; Drama",FALSE,FALSE,FALSE,,,,,
10-rupees-2023,"10 Rupees","",2023,average,5,5,,"S. Ravikanth","Srikanth","Shravya","Drama; Social; Family",FALSE,FALSE,FALSE,,,,,
ravanasura-2023,"Ravanasura","రావణాసుర",2023,average,5,4.9,,"Sudheer Varma","Ravi Teja","Anu Emmanuel","Action; Thriller; Comedy",FALSE,FALSE,FALSE,,,,,
veera-simha-reddy-2023,"Veera Simha Reddy","వీర సింహా రెడ్డి",2023,average,5,4.7,,"Gopichand Malineni","Nandamuri Balakrishna","Varalaxmi Sarathkumar","Action; Drama",FALSE,FALSE,FALSE,,,,,
rules-ranjann-2023,"Rules Ranjann","",2023,average,5,5,,"Jyothi Krishna","Kiran Abbavaram","Neha Shetty","Romance; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
kranti-2023,"Kranti","క్రాంతి",2023,below-average,4.8,4.8,,"V Harikrishna","Darshan Thoogudeepa Srinivas","Rachita Ram","Action; Thriller",FALSE,FALSE,FALSE,,,,,
kabzaa-2023,"Kabzaa","కబ్జా",2023,below-average,4.7,4.7,,"R Chandru","Upendra","Shriya Saran","Action; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
vinaro-bhagyamu-vishnu-katha-2023,"Vinaro Bhagyamu Vishnu Katha","",2023,average,4.5,4.5,,"Murali Kishor Abburu","Kiran Abbavaram","Kashmira Pardesi","Comedy; Action; Romance",FALSE,FALSE,FALSE,,,,,
pop-corn-2023,"Pop Corn","",2023,average,4.5,4.5,,"Murali Naga Srinivas Gandham","Sai Ronak","Avika Gor","Romance; Comedy",FALSE,FALSE,FALSE,,,,,
asvins-2023,"Asvins","",2023,average,4.4,4.4,,"Tarun Teja Mallareddy","Vasanth Ravi","Saraswathi Menon","Horror; Mystery; Thriller",FALSE,FALSE,FALSE,,,,,
agent-2023,"Agent","ఏజెంట్",2023,average,4.4,4.4,,"Hemal Tummapudi","Lokaditya Siram Vardhan","Sakshi Vaidya","Thriller; Action",FALSE,FALSE,FALSE,,,,,
711-pm-2023,"7:11 PM","",2023,average,4.4,4.4,,"Chaitu Madala","Saahas Pagadala","Tess Walsh","Science Fiction; Thriller",FALSE,FALSE,FALSE,,,,,
shaakuntalam-2023,"Shaakuntalam","",2023,average,4.2,4.2,,"Gunasekhar","Dev Mohan","Samantha","Romance; History; Fantasy",FALSE,FALSE,FALSE,,,,,
maya-petika-2023,"Maya Petika","",2023,average,4,4,,"Ramesh Raparthi","Viraj Ashwin","Payal Rajput","Fantasy; Comedy; Thriller",FALSE,FALSE,FALSE,,,,,
bhola-shankar-2023,"Bhola Shankar","",2023,average,4,4,,"Meher Ramesh","Chiranjeevi","Tamannaah","Action; Drama",FALSE,FALSE,FALSE,,,,,
hunt-2023,"Hunt","",2023,average,3.8,3.8,,"Mahesh Surapaneni","Sudheer Babu","Mounika Reddy","Action; Thriller",FALSE,FALSE,FALSE,,,,,
meter-2023,"Meter","",2023,average,3.7,3.7,,"Ramesh Kaduri","Kiran Abbavaram","Athulya Ravi","Comedy; Action; Romance",FALSE,FALSE,FALSE,,,,,
ramabanam-2023,"Ramabanam","",2023,average,3.7,3.7,,"Sriwass","Gopichand","Dimple Hayathi","Action; Comedy",FALSE,FALSE,FALSE,,,,,
her-chapter-1-2023,"Her: Chapter 1","",2023,average,3.5,3.5,,"Sreedhar Swaraghav","Vikas Vashishta","Ruhani Sharma","Thriller; Drama; Crime",FALSE,FALSE,FALSE,,,,,
thathsama-thathbhava-2023,"Thathsama Thathbhava","",2023,average,3,3,,"Vishal Saketh","Prajwal Devaraj","Meghana Raj","Drama; Horror",FALSE,FALSE,FALSE,,,,,
raghavendra-stores-2023,"Raghavendra Stores","",2023,below-average,3,3.2,,"Santhosh Ananddram","Jaggesh","Shwetha Srivatsav","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
skanda-the-attacker-2023,"Skanda: The Attacker","",2023,average,3,3,,"Boyapati Srinu","Ram Pothineni","Sreeleela","Action; Romance; Drama",FALSE,FALSE,FALSE,,,,,
maama-mascheendra-2023,"Maama Mascheendra","",2023,average,2.5,2.5,,"Harsha Vardhan","Sudheer Babu","Eesha Rebba","Action; Drama",FALSE,FALSE,FALSE,,,,,
mr-pregnant-2023,"Mr. Pregnant","",2023,average,2,2,,"Srinivas Vinjanampati","Raja Ravindra","Roopa Koduvayur","Comedy; Romance; Drama",FALSE,FALSE,FALSE,,,,,
ghost-2023,"Ghost","",2023,below-average,2,2,,"Mg Srinivas","Shiva Rajkumar","Prashant Narayanan","Action; Thriller",FALSE,FALSE,FALSE,,,,,
bhuvanavijayam-2023,"Bhuvanavijayam","",2023,average,2,2,,"Yalamanda Charan","Sunil Varma","Vasanthi Krishnan","Comedy; Crime",FALSE,FALSE,FALSE,,,,,
gammathu-2023,"Gammathu","",2023,average,2,2,,"Aswwani Sri Krisshna","Parvateesam","Swati Dixit","Thriller",FALSE,FALSE,FALSE,,,,,
selena-gomez-my-mind-me-2022,"Selena Gomez: My Mind & Me","",2022,super-hit,9,8.62,,"Alek Keshishian","Selena Gomez","Raquelle Stevens","Documentary; Music",TRUE,FALSE,FALSE,,,,,
kadaisi-vivasayi-2022,"Kadaisi Vivasayi","",2022,super-hit,9,8.55,,"M. Manikandan","Nallandi","Vijay Sethupathi","Drama",FALSE,FALSE,FALSE,,,,,
3e-2022,"3e","",2022,super-hit,9,9,,"Vishwanath Batchu","Tribuvan Reddy","Lavanya","Crime; Drama; Thriller",TRUE,FALSE,FALSE,,,,,
rrr,"RRR","రౌద్రం రణం రుధిరం",2022,super-hit,8.8,8.8,,"S. S. Rajamouli","Jr. N. T. Rama Rao, Ram Charan","Alia Bhatt, Olivia Morris","Action; Drama",TRUE,FALSE,FALSE,,,,,
top-gun-maverick-2022,"Top Gun: Maverick","",2022,super-hit,8.7,8.16,,"Joseph Kosinski","Tom Cruise","Val Kilmer","Action; Drama",TRUE,FALSE,FALSE,,,,,
puss-in-boots-the-last-wish-2022,"Puss in Boots: The Last Wish","",2022,super-hit,8.7,8.21,,"Joel Crawford","Antonio Banderas","Salma Hayek Pinault","Animation; Adventure; Fantasy; Comedy; Family",TRUE,FALSE,FALSE,,,,,
south-park-the-25th-anniversary-concert-2022,"South Park: The 25th Anniversary Concert","",2022,super-hit,8.7,8.18,,"Alex Coletti","Trey Parker","Matt Stone","Music; Comedy; Documentary",TRUE,FALSE,FALSE,,,,,
the-boy-the-mole-the-fox-and-the-horse-2022,"The Boy, the Mole, the Fox and the Horse","",2022,super-hit,8.7,8.21,,"Peter Baynton","Jude Coward Nicoll","Tom Hollander","Animation; Family; Adventure; Fantasy",TRUE,FALSE,FALSE,,,,,
gabriel-s-rapture-part-ii-2022,"Gabriel's Rapture: Part II","",2022,super-hit,8.7,8.2,,"Tosca Musk","Melanie Zanetti","Giulio Berruti","Romance",TRUE,FALSE,FALSE,,,,,
purple-hearts-2022,"Purple Hearts","",2022,super-hit,8.6,8.06,,"Elizabeth Allen Rosenbaum","Sofia Carson","Nicholas Galitzine","Romance; Drama",TRUE,FALSE,FALSE,,,,,
ammu-2022,"Ammu","అమ్ము",2022,super-hit,8.5,8,,"Charukesh Sekar","Naveen Chandra","Aishwarya Lekshmi","Drama; Thriller",TRUE,FALSE,FALSE,,,,,
guillermo-del-toro-s-pinocchio-2022,"Guillermo del Toro's Pinocchio","",2022,super-hit,8.5,8.04,,"Mark Gustafson","Ewan McGregor","David Bradley","Animation; Fantasy; Adventure; Drama",TRUE,FALSE,FALSE,,,,,
highway-2022,"Highway","",2022,super-hit,8.5,8,,"K. V. Guhan","Anand Deverakonda","Juliette Binoche","Thriller; Crime; Drama",TRUE,FALSE,FALSE,,,,,
redeeming-love-2022,"Redeeming Love","",2022,blockbuster,8.5,7.84,,"D.J. Caruso","Abigail Cowen","Tom Lewis","Romance; Drama; Western",TRUE,FALSE,FALSE,,,,,
niku-naku-pellanta-tom-tom-tom-2022,"Niku Naku Pellanta Tom Tom Tom","",2022,super-hit,8.5,8,,"Manikanta Thalluri","Inturi Vasu","Sanjana Anne","Romance; Drama",TRUE,FALSE,FALSE,,,,,
induvadana-2022,"Induvadana","",2022,super-hit,8.5,8,,"M. Srinivasa Raju","Varun Sandesh","Farnaz Shetty","Romance; Horror; Mystery",TRUE,FALSE,FALSE,,,,,
avatar-the-way-of-water-2022,"Avatar: The Way of Water","",2022,blockbuster,8.3,7.61,,"James Cameron","Sam Worthington","Zoe Saldaña","Action; Adventure; Science Fiction",TRUE,FALSE,FALSE,,,,,
rocketry-the-nambi-effect-2022,"Rocketry: The Nambi Effect","",2022,blockbuster,8.3,7.6,,"R. Madhavan","R. Madhavan","Simran","Drama; History",TRUE,FALSE,FALSE,,,,,
drishyam-2-2022,"Drishyam 2","",2022,hit,8.3,7.97,,"Abhishek Pathak","Ajay Devgn","Akshaye Khanna","Thriller; Drama; Mystery",FALSE,FALSE,FALSE,,,,,
vikram-2022,"Vikram","విక్రమ్",2022,hit,7.9,7.61,,"Lokesh Kanagaraj","Kamal Haasan","Fahadh Faasil","Action; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
gabriel-s-rapture-part-iii-2022,"Gabriel's Rapture: Part III","",2022,hit,7.9,7.9,,"Tosca Musk","Melanie Zanetti","Giulio Berruti","Romance",FALSE,FALSE,FALSE,,,,,
thirteen-lives-2022,"Thirteen Lives","",2022,hit,7.9,7.86,,"Ron Howard","Viggo Mortensen","Colin Farrell","Drama; Thriller",FALSE,FALSE,FALSE,,,,,
sita-ramam-2022,"Sita Ramam","సీతా రామం",2022,hit,7.8,7.7,,"Hanu Raghavapudi","Dulquer Salmaan","Mrunal Thakur","History; Romance; Drama",TRUE,FALSE,TRUE,,,,,
777-charlie-2022,"777 Charlie","777 చార్లీ",2022,hit,7.7,7.69,,"Kiranraj K.","Rakshit Shetty","Raj B Shetty","Drama; Adventure; Comedy",FALSE,FALSE,FALSE,,,,,
mukundan-unni-associates--2022,"Mukundan Unni Associates™","",2022,hit,7.7,7.69,,"K. C. Bokadia","Dharmendra","Jaya Prada","Action",FALSE,FALSE,FALSE,,,,,
gangubai-kathiawadi-2022,"Gangubai Kathiawadi","",2022,hit,7.5,7.45,,"Sanjay Leela Bhansali","Alia Bhatt","Ajay Devgn","Crime; Drama; History",FALSE,FALSE,FALSE,,,,,
k-g-f-chapter-2-2022,"K.G.F: Chapter 2","కే.జీ.యఫ్ : Chapter 2",2022,hit,7.5,7.46,,"Prashanth Neel","Yash","Sanjay Dutt","Action; Thriller; Adventure; Crime",FALSE,FALSE,FALSE,,,,,
major-2022,"Major","మేజర్",2022,hit,7.5,7,,"Sashi Kiran Tikka","Adivi Sesh","Senta Berger","Western; War",TRUE,FALSE,TRUE,,,,,
nna-thaan-case-kodu-2022,"Nna Thaan Case Kodu","",2022,hit,7.5,7.46,,"Ratheesh Balakrishnan Poduval","Kunchacko Boban","Gayathrie Shankar","Drama; Crime; Comedy",FALSE,FALSE,FALSE,,,,,
jayamma-panchayathi-2022,"Jayamma Panchayathi","",2022,hit,7.5,7,,"Vijay Kumar Kalivarapu","Devi Prasad","Suma Kanakala","Drama; Comedy",TRUE,FALSE,TRUE,,,,,
kinnerasani-2022,"Kinnerasani","",2022,hit,7.5,7.5,,"Ramana Teja","Kalyaan Dhev","Ann Sheetal","Mystery; Thriller",TRUE,FALSE,TRUE,,,,,
ashoka-vanamlo-arjuna-kalyanam-2022,"Ashoka Vanamlo Arjuna Kalyanam","",2022,hit,7.4,7.1,,"Vidyasagar Chinta","Vishwak Sen","Rukshar Dhillon","Comedy; Romance",TRUE,FALSE,TRUE,,,,,
bhala-thandanana-2022,"Bhala Thandanana","",2022,hit,7.4,7.2,,"Chaitanya Dantuluri","Sree Vishnu","Catherine Tresa","Drama; Action",TRUE,FALSE,TRUE,,,,,
